observed_on,season_start,latitude,longitude,phenophase,t_base,gdd_cumulative
2025-06-12,2025-05-16,48.0436111111,-1.7144444444,flowering,5,310.2692840576178
2025-06-22,2025-05-16,54.08815638,13.37668522,flowering,5,392.6183135986337
2025-06-22,2025-05-16,52.2660257764,10.5361562049,flowering,5,422.44184570312586
2025-06-21,2025-05-16,47.406205,16.5023383333,flowering,5,440.52266235351647
2025-06-18,2025-05-16,43.7217166667,12.6271805556,flowering,5,490.6546691894539
2025-06-20,2025-05-16,50.41968,30.564555,flowering,5,451.0243545532235
2025-06-21,2025-05-16,43.4747884562,3.4466336388,flowering,5,600.3340103149422
2025-06-20,2025-05-16,50.4188466667,30.557195,flowering,5,451.0243545532235
2025-06-21,2025-05-16,48.9020805556,8.4716527778,flowering,5,435.0339920043954
2025-06-21,2025-05-16,51.5968366277,-0.1258257776,flowering,5,411.5589782714852
2025-06-20,2025-05-16,47.13556,15.2867916667,flowering,5,378.5429397583016
2025-06-20,2025-05-16,50.41565,30.557025,flowering,5,451.0243545532235
2025-06-20,2025-05-16,52.6330299377,1.381447196,flowering,5,366.03943786621176
2025-06-20,2025-05-16,52.0779668,23.7064545,flowering,5,387.0763107299813
2025-06-20,2025-05-16,52.9223884868,9.2507907003,flowering,5,385.82100067138754
2025-06-20,2025-05-16,48.1701790682,3.4250830952,flowering,5,450.416696166993
2025-06-20,2025-05-16,48.1931642798,16.3836105913,flowering,5,448.0024887084969
2025-06-19,2025-05-16,46.0300808545,14.5088779181,flowering,5,413.49948120117267
2025-06-14,2025-05-16,49.3005652773,13.7447472705,flowering,5,267.8915863037116
2025-06-18,2025-05-16,52.1085281533,23.7725321576,flowering,5,365.6923431396492
2025-06-12,2025-05-16,42.8314933333,-0.946385,flowering,5,263.4804656982428
2025-06-18,2025-05-16,51.3477800764,-0.2965104484,flowering,5,340.44130554199296
2025-06-17,2025-05-16,53.317525,-6.2150759722,flowering,5,
2025-06-15,2025-05-16,37.6716783333,24.326925,flowering,5,
2025-06-15,2025-05-16,49.9237333333,14.1842866667,flowering,5,303.29570922851633
2025-06-16,2025-05-16,50.8012949,8.8092348,flowering,5,311.33448333740307
2025-06-14,2025-05-16,52.0787672236,4.3932640391,flowering,5,292.71966552734443
2025-06-15,2025-05-16,50.0635454722,14.4939227222,flowering,5,325.16878662109445
2025-06-15,2025-05-16,43.7514102658,24.8707468808,flowering,5,447.6311737060554
2025-06-15,2025-05-16,51.8951298884,5.3235404938,flowering,5,317.85328063964914
2025-06-14,2025-05-16,50.1342967484,8.7005388743,flowering,5,335.8710784912116
2025-06-14,2025-05-16,50.1342872177,8.7005344667,flowering,5,335.8710784912116
2025-06-14,2025-05-16,51.4758433333,-0.0833783333,flowering,5,305.63829803466865
2025-06-14,2025-05-16,43.3610643417,5.310485512,flowering,5,479.95507049560615
2025-06-14,2025-05-16,41.9985312,2.2898182,flowering,5,400.67557525634834
2025-06-14,2025-05-16,48.1083880254,-1.690216139,flowering,5,337.30201721191474
2025-06-14,2025-05-16,52.5374412536,13.4267597197,flowering,5,322.45299530029365
2025-06-12,2025-05-16,41.0408754657,-3.5423498601,flowering,5,344.3785293579108
2025-06-11,2025-05-16,51.565826562,-0.0412160879,flowering,5,264.4485046386725
2025-06-13,2025-05-16,46.8567067194,15.5207369111,flowering,5,309.0815261840827
2025-06-09,2025-05-16,52.8571645614,8.2610168815,flowering,5,237.75968933105526
2025-06-13,2025-05-16,52.7492392053,1.4023558839,flowering,5,261.4229339599616
2025-06-10,2025-05-16,48.0173789722,16.2452259722,flowering,5,279.6776443481451
2025-06-12,2025-05-16,50.7275751058,7.0487946644,flowering,5,281.6878555297858
2025-06-12,2025-05-16,44.4440643569,4.3400280923,flowering,5,398.0111282348639
2025-06-12,2025-05-16,43.3851180997,-8.4027094,flowering,5,
2025-06-12,2025-05-16,42.5559116667,12.4177133333,flowering,5,389.77817993164126
2025-06-12,2025-05-16,51.5361408284,5.0587007683,flowering,5,278.83540802002017
2025-06-11,2025-05-16,52.5351073,13.2004712,flowering,5,285.6309539794928
2025-06-12,2025-05-16,54.0831388889,13.9058944444,flowering,5,
2025-06-12,2025-05-16,52.1459374612,-2.3258914553,flowering,5,262.3600433349616
2025-06-11,2025-05-16,45.9934255455,-1.0980012401,flowering,5,
2025-06-09,2025-05-16,48.2002527778,16.3061638889,flowering,5,277.4111175537115
2025-06-08,2025-05-16,52.5785521571,1.3009023373,flowering,5,217.95986785888726
2025-06-10,2025-05-16,54.6984244391,-1.218008548,flowering,5,198.66111907959043
2025-06-09,2025-05-16,48.6709938049,6.1483287811,flowering,5,255.13803863525447
2025-06-09,2025-05-16,46.3345803,-0.4916603,flowering,5,290.4163589477545
2025-06-06,2025-05-16,46.5194825666,6.5757612802,flowering,5,238.9407989501958
2025-06-04,2025-05-16,52.099622848,23.7636661157,flowering,5,179.26047515869186
2025-06-07,2025-05-16,50.9198380194,16.6761448399,flowering,5,213.17702941894584
2025-06-08,2025-05-16,41.0531519997,28.9331680997,flowering,5,340.5352005004888
2025-06-07,2025-05-16,48.5697680343,7.7514797822,flowering,5,256.532543945313
2025-06-07,2025-05-16,50.0703233159,14.4207618305,flowering,5,228.01459960937552
2025-06-07,2025-05-16,48.6730499267,-1.4327360389,flowering,5,222.89178161621146
2025-05-31,2025-05-16,49.1972019717,2.606355,flowering,5,164.9251342773441
2025-06-07,2025-05-16,40.1911916667,25.872635,flowering,5,331.900578308106
2025-05-27,2025-05-16,40.3660316986,-1.1868873178,flowering,5,117.00939483642605
2025-06-07,2025-05-16,37.2731416987,49.6907443553,flowering,5,337.95904235839896
2025-06-06,2025-05-16,48.853805,2.3338633333,flowering,5,244.9031707763677
2025-06-03,2025-05-16,52.6430319751,1.1609408416,flowering,5,172.5437683105473
2025-06-06,2025-05-16,37.2639195113,49.7005471587,flowering,5,323.39640350341847
2025-06-05,2025-05-16,45.6610666667,11.6840222222,flowering,5,248.9407287597661
2025-05-28,2025-05-16,48.18569918,16.3701749299,flowering,5,114.1173599243167
2025-06-04,2025-05-16,49.6736990369,18.3505445346,flowering,5,159.93505096435592
2025-06-03,2025-05-16,43.9105416667,3.3131033333,flowering,5,198.00703277587934
2025-05-24,2025-05-16,52.2808488339,4.8779323875,flowering,5,69.4634994506838
2025-05-30,2025-05-16,39.9118673716,32.7981396673,flowering,5,185.59341430664097
2025-06-03,2025-05-16,50.0661123126,22.2387398752,flowering,5,161.32539978027387
2025-05-29,2025-05-16,53.1228261077,14.3625640344,flowering,5,108.74797668457063
2025-06-02,2025-05-16,53.6530611111,-3.0096305556,flowering,5,152.80253295898478
2025-05-28,2025-05-16,49.2873611111,4.0239166667,flowering,5,114.63236694335967
2025-06-02,2025-05-16,53.0699280374,14.2952728271,flowering,5,162.52369384765666
2025-06-02,2025-05-16,53.0671502,14.2963821,flowering,5,162.52369384765666
2025-06-02,2025-05-16,52.5335226915,-2.1873270348,flowering,5,161.24043731689494
2025-06-02,2025-05-16,48.2018370343,16.5113713704,flowering,5,190.16893463134807
2025-06-01,2025-05-16,53.1039160939,-6.040564701,flowering,5,
2025-06-01,2025-05-16,37.0702501782,50.3649973869,flowering,5,235.40667266845742
2025-06-01,2025-05-16,52.7480305608,1.4041345225,flowering,5,151.3992950439457
2025-06-01,2025-05-16,50.0386576255,14.5001128382,flowering,5,140.26209564209023
2025-05-25,2025-05-16,42.2248618411,3.0923046917,flowering,5,135.24603271484398
2025-06-01,2025-05-16,50.031973,14.484242,flowering,5,140.26209564209023
2025-06-01,2025-05-16,37.6261662,22.14896299,flowering,5,161.80682678222695
2025-05-30,2025-05-16,52.5856826424,1.3094629111,flowering,5,129.30721282959018
2025-05-31,2025-05-16,49.4155296273,8.6090480429,flowering,5,163.50885925293005
2025-05-31,2025-05-16,48.05621,7.9063316667,flowering,5,152.29448089599646
2025-05-31,2025-05-16,51.5315805167,-0.4666203667,flowering,5,156.57753143310583
2025-05-31,2025-05-16,52.4005,-1.53062,flowering,5,146.73829803466833
2025-05-31,2025-05-16,37.8623163184,27.8137236089,flowering,5,250.1755691528324
2025-05-31,2025-05-16,40.327775,-3.8975533333,flowering,5,232.33620605468786
2025-05-31,2025-05-16,43.4337333333,2.0110183333,flowering,5,178.99421081543005
2025-05-31,2025-05-16,43.6716840965,10.6502138532,flowering,5,195.7668319702152
2025-05-31,2025-05-16,52.8715,11.4493805556,flowering,5,148.64534149169958
2025-05-31,2025-05-16,51.2431722848,6.3855336607,flowering,5,153.05592498779333
2025-05-28,2025-05-16,48.3962525334,15.5663910974,flowering,5,94.82828979492217
2025-05-24,2025-05-16,50.781283,-1.071455,flowering,5,
2025-05-24,2025-05-16,50.781117,-1.063832,flowering,5,
2025-05-30,2025-05-16,51.3803388889,-0.0727055556,flowering,5,135.41416931152378
2025-05-30,2025-05-16,51.5678233333,-0.3986683333,flowering,5,140.08185577392612
2025-05-30,2025-05-16,45.6698570251,11.2915935516,flowering,5,127.9333648681644
