observed_on,season_start,latitude,longitude,phenophase,t_base,gdd_cumulative
2025-08-05,2025-03-07,-37.8295562025,145.0219775957,flowering,5,1359.3560974121056
2025-08-05,2025-03-07,-37.873188,145.4110870278,flowering,5,1136.1230575561522
2025-08-03,2025-03-07,50.088325,14.4949383333,flowering,5,1405.2781082153324
2025-08-05,2025-03-07,50.8201322997,4.3951174997,flowering,5,1500.8749145507809
2025-08-03,2025-03-07,50.6634855799,-128.2395247865,flowering,5,715.206187438968
2025-08-03,2025-03-07,48.1759903958,16.3321845978,flowering,5,1527.5208831787104
2025-08-04,2025-03-07,55.496703568,9.7033175826,flowering,5,1174.9102661132833
2025-08-04,2025-03-07,48.0825868219,-1.6950514913,flowering,5,1597.8681610107415
2025-08-04,2025-03-07,52.33489035,-0.12375054,budding,5,1392.274453735352
2025-08-01,2025-03-07,49.35905129,-123.21038019,flowering,5,1045.757554626468
2025-08-02,2025-03-07,53.1533558,-6.0809939,flowering,5,1068.147706604007
2025-08-01,2025-03-07,-37.87924575,145.3695526111,flowering,5,1115.4808395385744
2025-08-01,2025-03-07,48.2715796,12.1491816997,flowering,5,1401.0772232055665
2025-08-01,2025-03-07,53.5995339997,8.5942203997,flowering,5,1243.378881835939
2025-02-27,2025-03-07,-35.2600416667,174.1207111667,flowering,5,16.228860473632835
2025-08-01,2025-03-07,48.0568416667,-122.5919333333,flowering,5,
2025-07-31,2025-03-07,51.3248410542,12.402163418,flowering,5,1351.6775909423832
2025-07-31,2025-03-07,50.7946031986,8.7450668533,flowering,5,1253.9004547119152
2025-07-31,2025-03-07,50.7962271092,8.7464589872,flowering,5,1253.9004547119152
2025-07-27,2025-03-07,49.3093074633,-122.9953044467,flowering,5,1110.4795364379906
2025-07-28,2025-03-07,55.6817915742,11.0907109827,flowering,5,1091.657058715823
2025-07-27,2025-03-07,60.72557259,-1.02512286,flowering,5,694.3204040527374
2025-04-15,2025-03-07,54.0616472222,-2.15315,budding,5,62.83021087646546
2025-07-26,2025-03-07,44.44867,-74.2592783333,flowering,5,1108.1465515136738
2025-03-22,2025-03-07,45.4897290828,4.9032223483,flowering,5,55.88032989501983
2025-05-05,2025-03-07,37.7757757498,-122.4348438531,flowering,5,469.32176971435683
2025-07-25,2025-03-07,-43.6462482065,172.4581585731,flowering,5,777.8649948120145
