observed_on,season_start,latitude,longitude,phenophase,t_base,gdd_cumulative,species
2025-06-11,2025-04-25,42.5248891,-70.9414442,flowering,5,459.5302627563488,Trifolium_pratense
2025-06-11,2025-04-25,50.0470213655,36.2108057365,flowering,5,502.8046539306652,Trifolium_pratense
2025-06-11,2025-04-25,56.1211971667,93.4339966667,flowering,5,326.8086608886728,Trifolium_pratense
2025-06-11,2025-04-25,57.593861,11.92055,flowering,5,,Trifolium_pratense
2025-06-11,2025-04-25,50.8482238559,12.4633455509,flowering,5,377.2272766113292,Trifolium_pratense
2025-06-10,2025-04-25,35.845234329,-78.7244841456,flowering,5,774.6826202392589,Trifolium_pratense
2025-06-10,2025-04-25,38.2429998873,-85.6240001321,flowering,5,638.2487442016612,Trifolium_pratense
2025-05-31,2025-04-25,39.7275565539,32.808048916,flowering,5,346.2523605346688,Trifolium_pratense
2025-06-01,2025-04-25,52.7183861111,-3.9291944444,flowering,5,266.1002777099618,Trifolium_pratense
2025-06-10,2025-04-25,40.8473472595,-73.8887176514,flowering,5,572.7530471801768,Trifolium_pratense
2025-06-10,2025-04-25,42.4524713147,-72.0664303898,flowering,5,450.31464691162216,Trifolium_pratense
2025-06-10,2025-04-25,44.7071621885,-93.3314632854,flowering,5,498.2312576293956,Trifolium_pratense
2025-06-10,2025-04-25,44.84821434,-93.37052907,flowering,5,513.5574218750011,Trifolium_pratense
2025-06-10,2025-04-25,44.84636493,-93.36739166,flowering,5,513.5574218750011,Trifolium_pratense
2025-06-10,2025-04-25,38.3952918,-82.4220971,flowering,5,637.0066940307628,Trifolium_pratense
2025-06-10,2025-04-25,55.2127823,-6.5339013,flowering,5,299.7629348754893,Trifolium_pratense
2025-06-10,2025-04-25,48.1676319722,9.247301,flowering,5,334.34295959472763,Trifolium_pratense
2025-06-09,2025-04-25,44.1645246086,-72.0104155819,flowering,5,381.5707794189464,Trifolium_pratense
2025-06-09,2025-04-25,43.7609805556,-72.3225694444,flowering,5,367.0247741699229,Trifolium_pratense
2025-06-09,2025-04-25,34.4372617696,-87.2866719505,flowering,5,761.5375228881846,Trifolium_pratense
2025-06-09,2025-04-25,38.7260633333,-77.1805883333,flowering,5,665.7029357910167,Trifolium_pratense
2025-06-07,2025-04-25,42.63810841,-7.15006381,flowering,5,291.5409912109385,Trifolium_pratense
2025-06-09,2025-04-25,50.0549999833,19.9376383167,flowering,5,358.77227172851667,Trifolium_pratense
2025-06-08,2025-04-25,42.4807332203,-71.4729623022,flowering,5,476.0833435058604,Trifolium_pratense
2025-06-09,2025-04-25,38.5530383333,-82.8431333333,flowering,5,607.467660522462,Trifolium_pratense
2025-06-09,2025-04-25,44.87980127,-93.67369477,flowering,5,478.6518341064464,Trifolium_pratense
2025-06-04,2025-04-25,48.1301802015,-114.0330930684,flowering,5,238.34946594238372,Trifolium_pratense
2025-06-08,2025-04-25,43.071915955,-72.6543806842,flowering,5,364.847998046876,Trifolium_pratense
2025-06-07,2025-04-25,44.5727472222,34.009525,flowering,5,339.1618179321299,Trifolium_pratense
2025-05-31,2025-04-25,43.4711657859,-3.7974125147,flowering,5,,Trifolium_pratense
2025-06-09,2025-04-25,44.9627008527,6.490778178,flowering,5,48.14843597412141,Trifolium_pratense
2025-06-09,2025-04-25,45.039309969,6.351505276,flowering,5,32.28226013183621,Trifolium_pratense
2025-06-08,2025-04-25,50.9725324656,-119.418983728,flowering,5,285.4402313232432,Trifolium_pratense
2025-06-09,2025-04-25,37.502121,126.979488,flowering,5,516.6429611206065,Trifolium_pratense
2025-06-03,2025-04-25,42.5306733137,-71.7462382838,flowering,5,384.0979690551767,Trifolium_pratense
2025-06-09,2025-04-25,36.3462052851,137.9140585069,flowering,5,439.9885803222666,Trifolium_pratense
2025-06-08,2025-04-25,41.81873,-88.7336366667,flowering,5,484.90180969238384,Trifolium_pratense
2025-06-07,2025-04-25,43.7364865263,-79.6580967574,flowering,5,370.1613220214854,Trifolium_pratense
2025-06-08,2025-04-25,48.0978916667,-123.411925,flowering,5,312.3081665039073,Trifolium_pratense
2025-06-09,2025-04-25,43.7818450928,142.3226013184,flowering,5,319.17004089355567,Trifolium_pratense
2025-06-08,2025-04-25,48.5069015098,-114.0268518403,flowering,5,244.8225509643564,Trifolium_pratense
2025-06-08,2025-04-25,50.6882314741,6.9871618599,flowering,5,418.04375457763774,Trifolium_pratense
2025-06-08,2025-04-25,38.05271045,-84.49012008,flowering,5,588.1853408813487,Trifolium_pratense
2025-06-08,2025-04-25,45.472375,-75.5675194444,budding,5,398.4904708862315,Trifolium_pratense
2025-06-08,2025-04-25,42.7063916667,-83.4838716667,flowering,5,437.8526916503917,Trifolium_pratense
2025-06-08,2025-04-25,52.7998823,-1.4496743,flowering,5,361.899398803712,Trifolium_pratense
2025-06-08,2025-04-25,60.4003358112,22.5509146973,flowering,5,199.8241806030281,Trifolium_pratense
2025-06-08,2025-04-25,52.7997803,-1.4543924997,flowering,5,358.85332489013774,Trifolium_pratense
2025-06-08,2025-04-25,43.7277538017,-86.1159283192,flowering,5,373.6326293945323,Trifolium_pratense
2025-06-08,2025-04-25,39.9016403982,-75.358435655,flowering,5,594.3268432617198,Trifolium_pratense
2025-06-07,2025-04-25,44.50008373,-73.16850416,flowering,5,380.9655136108408,Trifolium_pratense
2025-06-07,2025-04-25,37.0020995807,127.9150496885,flowering,5,509.2493728637705,Trifolium_pratense
2025-06-06,2025-04-25,44.0789558027,-72.0671418136,flowering,5,338.5358703613291,Trifolium_pratense
2025-06-07,2025-04-25,50.972361454,-119.4186424044,flowering,5,272.3279327392588,Trifolium_pratense
2025-06-07,2025-04-25,50.9724305719,-119.4185592559,flowering,5,272.3279327392588,Trifolium_pratense
2025-06-07,2025-04-25,50.9724305719,-119.4185592559,flowering,5,272.3279327392588,Trifolium_pratense
2025-06-07,2025-04-25,43.0678416667,-85.4107366667,flowering,5,414.5593017578135,Trifolium_pratense
2025-06-06,2025-04-25,35.5040843889,138.7695168889,flowering,5,347.72606353759863,Trifolium_pratense
2025-06-07,2025-04-25,40.9949083333,-80.3350366667,flowering,5,459.9810012817393,Trifolium_pratense
2025-06-07,2025-04-25,44.0399707904,-90.1652483273,flowering,5,435.0009826660166,Trifolium_pratense
2025-06-08,2025-04-25,36.5265972302,137.9583161129,flowering,5,450.2796020507823,Trifolium_pratense
2025-06-07,2025-04-25,40.9445228577,-76.9750137329,flowering,5,486.4622329711924,Trifolium_pratense
2025-05-27,2025-04-25,53.2432432,-9.3640121,flowering,5,,Trifolium_pratense
2025-06-07,2025-04-25,47.3693556204,-122.5089213278,flowering,5,419.5756362915049,Trifolium_pratense
2025-06-07,2025-04-25,47.84733928,-115.61681416,flowering,5,327.9229263305674,Trifolium_pratense
2025-06-07,2025-04-25,43.0870445,-89.4277333333,flowering,5,421.45726623535256,Trifolium_pratense
2025-06-02,2025-04-25,43.6280694444,-72.5708472222,flowering,5,257.770245361329,Trifolium_pratense
2025-06-07,2025-04-25,39.0667798074,-95.7481049766,flowering,5,603.5826477050791,Trifolium_pratense
2025-06-07,2025-04-25,35.3593666667,139.3466388889,flowering,5,546.7847198486338,Trifolium_pratense
2025-06-07,2025-04-25,43.7017956602,-86.2448842451,flowering,5,351.177099609376,Trifolium_pratense
2025-06-07,2025-04-25,38.6409111111,-90.2853111111,flowering,5,620.7050155639658,Trifolium_pratense
2025-06-05,2025-04-25,42.0615439722,-82.8956349722,flowering,5,395.8942062377939,Trifolium_pratense
2025-06-07,2025-04-25,53.0533151748,-1.6680838913,flowering,5,313.18460693359475,Trifolium_pratense
2025-06-07,2025-04-25,55.9120442833,-2.9921041833,flowering,5,266.60084381103616,Trifolium_pratense
2025-06-07,2025-04-25,51.5068049833,-0.26044,flowering,5,398.00144805908303,Trifolium_pratense
2025-06-07,2025-04-25,58.0591673997,11.7285728,flowering,5,278.1273635864268,Trifolium_pratense
2025-06-01,2025-04-25,38.8673441163,-77.1161910933,flowering,5,513.0821044921884,Trifolium_pratense
2025-05-25,2025-04-25,48.460858073,7.9574633762,flowering,5,270.8234115600593,Trifolium_pratense
2025-06-06,2025-04-25,47.7794529722,9.291185,flowering,5,366.1742370605479,Trifolium_pratense
2025-06-07,2025-04-25,51.5258336839,0.7861594788,flowering,5,,Trifolium_pratense
2025-06-02,2025-04-25,47.325183,-123.223712,flowering,5,326.5906051635751,Trifolium_pratense
2025-06-06,2025-04-25,53.6939729722,23.8278649722,flowering,5,269.87477569580176,Trifolium_pratense
2025-06-06,2025-04-25,42.8569883807,-70.9353317321,flowering,5,413.6072357177744,Trifolium_pratense
2025-06-06,2025-04-25,59.6330861111,17.0872361111,flowering,5,236.9392715454111,Trifolium_pratense
2025-06-06,2025-04-25,43.7926061271,-79.3355972094,flowering,5,297.8021820068369,Trifolium_pratense
2025-06-05,2025-04-25,49.1828416667,-122.9056833333,flowering,5,347.71645660400486,Trifolium_pratense
2025-06-06,2025-04-25,45.0132673997,-93.1057356,flowering,5,449.4241912841807,Trifolium_pratense
2025-06-05,2025-04-25,36.0835110194,-81.8514640194,flowering,5,400.991145324708,Trifolium_pratense
2025-06-06,2025-04-25,38.3316216667,-85.630905,flowering,5,574.9029739379893,Trifolium_pratense
2025-06-05,2025-04-25,43.998225,-73.1611945,flowering,5,369.730532836915,Trifolium_pratense
2025-06-06,2025-04-25,44.8310507788,24.8452541605,flowering,5,415.47491912841895,Trifolium_pratense
2025-06-04,2025-04-25,49.4098159518,-123.5171259195,flowering,5,,Trifolium_pratense
2025-06-06,2025-04-25,35.3396695526,139.6416407358,flowering,5,554.5094421386729,Trifolium_pratense
2025-06-05,2025-04-25,51.0596138889,-116.6572444444,flowering,5,127.48735504150476,Trifolium_pratense
2025-04-26,2025-04-25,33.7385666667,-84.4415,flowering,5,32.187174987793014,Trifolium_pratense
2025-06-05,2025-04-25,50.9725848236,-119.4184794727,flowering,5,249.4831192016611,Trifolium_pratense
2025-06-05,2025-04-25,51.4593283333,-0.2886166667,flowering,5,379.6347991943369,Trifolium_pratense
2025-05-25,2025-04-25,37.6326722222,126.9371555556,flowering,5,297.6578536987312,Trifolium_pratense
2025-06-05,2025-04-25,45.46821695,-93.71874744,flowering,5,418.6936141967783,Trifolium_pratense
2025-06-05,2025-04-25,40.0689889895,-83.10601439,flowering,5,468.4869491577158,Trifolium_pratense
2025-06-05,2025-04-25,41.7296649927,-71.1546791837,flowering,5,417.7830001831064,Trifolium_pratense
2025-06-03,2025-04-25,47.7651055556,-122.3214861111,flowering,5,308.9587173461923,Trifolium_pratense
2025-06-05,2025-04-25,49.9828320829,36.358043924,flowering,5,398.8204452514658,Trifolium_pratense
2025-06-05,2025-04-25,45.1522013329,-76.2372151755,flowering,5,337.36027832031345,Trifolium_pratense
2025-06-02,2025-04-25,42.3875777778,-71.1457222222,flowering,5,383.4763549804696,Trifolium_pratense
2025-06-05,2025-04-25,54.86014694,83.06796984,flowering,5,322.5270690917978,Trifolium_pratense
2025-06-05,2025-04-25,54.793664,56.2715149,flowering,5,370.5390167236337,Trifolium_pratense
2025-06-04,2025-04-25,50.972530935,-119.4183332924,flowering,5,239.0789276123056,Trifolium_pratense
2025-06-04,2025-04-25,50.9725240208,-119.4183453622,flowering,5,239.0789276123056,Trifolium_pratense
2025-06-04,2025-04-25,50.9724409605,-119.418491727,flowering,5,239.0789276123056,Trifolium_pratense
2025-06-03,2025-04-25,49.237060755,-122.7461107383,flowering,5,312.1984176635751,Trifolium_pratense
2025-06-04,2025-04-25,44.84903627,-93.51247444,flowering,5,425.78106079101656,Trifolium_pratense
2025-06-04,2025-04-25,42.0069611167,-93.7899083333,flowering,5,469.2554412841806,Trifolium_pratense
2025-06-04,2025-04-25,51.1261901331,20.1013920084,budding,5,288.74797973632906,Trifolium_pratense
2025-06-04,2025-04-25,40.677072,-73.463661,flowering,5,419.1038299560556,Trifolium_pratense
2025-06-04,2025-04-25,40.4689935426,-75.5444899946,flowering,5,461.3960586547861,Trifolium_pratense
2025-06-04,2025-04-25,55.8109286084,9.8237345892,flowering,5,290.22671661377046,Trifolium_pratense
2025-06-03,2025-04-25,50.9723801049,-119.4186341398,flowering,5,230.92829895019625,Trifolium_pratense
2025-06-03,2025-04-25,51.2798027778,-0.326675,flowering,5,343.31204223632903,Trifolium_pratense
2025-05-15,2025-04-25,39.6669055556,-75.6672305556,flowering,5,288.2707992553716,Trifolium_pratense
2025-06-03,2025-04-25,38.3367637,-76.4534165,flowering,5,574.5033416748056,Trifolium_pratense
2025-05-31,2025-04-25,56.1586333333,46.852125,flowering,5,277.0201339721688,Trifolium_pratense
2025-06-01,2025-04-25,52.4005409108,-1.4960626502,flowering,5,319.9211700439462,Trifolium_pratense
2025-06-03,2025-04-25,54.2666387742,10.060232603,flowering,5,292.94204711914153,Trifolium_pratense
2025-06-03,2025-04-25,41.3150604,-74.0787858,flowering,5,394.4548416137704,Trifolium_pratense
2025-05-31,2025-04-25,43.3212173063,-89.3771038084,flowering,5,311.93574829101647,Trifolium_pratense
2025-06-03,2025-04-25,54.63470075,-5.5406908611,flowering,5,,Trifolium_pratense
2025-05-31,2025-04-25,38.04850559,-83.5847467929,flowering,5,475.5859786987313,Trifolium_pratense
2025-06-03,2025-04-25,33.8023028057,-84.694466137,flowering,5,639.4975662231454,Trifolium_pratense
2025-06-03,2025-04-25,54.6689299108,55.9274187684,flowering,5,360.5205352783212,Trifolium_pratense
2025-06-02,2025-04-25,51.0218812146,6.9704838842,flowering,5,371.7244476318368,Trifolium_pratense
2025-06-01,2025-04-25,38.8535317244,-84.5223392096,flowering,5,460.9063232421884,Trifolium_pratense
2025-05-26,2025-04-25,41.8914420262,12.4852714321,flowering,5,375.11065216064526,Trifolium_pratense
2025-05-20,2025-04-25,51.6692184439,-2.4220269757,flowering,5,207.77383575439512,Trifolium_pratense
2025-05-25,2025-04-25,39.9253535731,32.876503662,flowering,5,287.116189575196,Trifolium_pratense
2025-05-28,2025-04-25,39.5547076576,-95.1283674559,flowering,5,440.2835449218758,Trifolium_pratense
2025-05-23,2025-04-25,40.0221081005,-85.2940783203,flowering,5,319.3612655639655,Trifolium_pratense
2025-06-02,2025-04-25,44.474486,-77.311861,flowering,5,301.7946151733408,Trifolium_pratense
2025-06-02,2025-04-25,53.5387573242,-1.5760700703,flowering,5,269.60282745361417,Trifolium_pratense
2025-06-02,2025-04-25,42.3069867997,2.1728136997,flowering,5,198.76722259521569,Trifolium_pratense
2025-06-01,2025-04-25,39.7064675667,-87.5897996553,flowering,5,459.43525390625086,Trifolium_pratense
2025-06-01,2025-04-25,47.7079767685,-122.547118105,flowering,5,,Trifolium_pratense
2025-05-31,2025-04-25,54.87131011,83.08245837,flowering,5,242.2442855834969,Trifolium_pratense
2025-06-01,2025-04-25,41.2966732682,-74.0282144397,flowering,5,386.1757858276376,Trifolium_pratense
2025-06-01,2025-04-25,37.65012,-84.0956888333,flowering,5,498.83247070312586,Trifolium_pratense
2025-06-01,2025-04-25,54.7686773528,56.0138452713,flowering,5,333.63005981445394,Trifolium_pratense
2025-06-01,2025-04-25,45.5917969722,11.540525,flowering,5,434.96384124755946,Trifolium_pratense
2025-06-01,2025-04-25,41.9728032646,-71.353591045,flowering,5,377.44723968505946,Trifolium_pratense
2025-05-30,2025-04-25,44.54886158,15.2291244633,flowering,5,294.96389923095785,Trifolium_pratense
2025-06-01,2025-04-25,39.09077696,-84.67290089,flowering,5,461.6165435791024,Trifolium_pratense
2025-06-01,2025-04-25,40.3684005737,-105.1551818848,flowering,5,263.631703186036,Trifolium_pratense
2025-06-01,2025-04-25,40.7855527997,-78.0760537997,flowering,5,329.8870666503915,Trifolium_pratense
2025-06-01,2025-04-25,53.8247342035,-1.5166974161,flowering,5,277.89574890136805,Trifolium_pratense
2025-06-01,2025-04-25,44.4192594269,-73.1779615581,flowering,5,309.81249694824305,Trifolium_pratense
2025-05-31,2025-04-25,40.2016157578,-5.1117133023,flowering,5,369.97209472656334,Trifolium_pratense
2025-06-01,2025-04-25,38.265045663,140.9810461476,flowering,5,364.2091110229501,Trifolium_pratense
2025-06-01,2025-04-25,37.6261688463,22.1487989552,flowering,5,325.4725616455087,Trifolium_pratense
2025-05-12,2025-04-25,49.3863783017,-122.9572165779,flowering,5,78.53210906982463,Trifolium_pratense
2025-05-31,2025-04-25,39.4687125625,-84.5423277058,flowering,5,443.4039871215829,Trifolium_pratense
2025-05-29,2025-04-25,45.511475,-122.7176133333,flowering,5,327.46360778808673,Trifolium_pratense
2025-05-31,2025-04-25,38.9312277778,-95.2336416667,flowering,5,498.58716125488365,Trifolium_pratense
2025-05-30,2025-04-25,52.5854989151,1.3122275608,flowering,5,280.11419067382894,Trifolium_pratense
2025-05-31,2025-04-25,39.6853923987,-94.8954864219,flowering,5,478.2856857299813,Trifolium_pratense
2025-05-31,2025-04-25,58.5717229646,13.4278886765,flowering,5,218.2049438476571,Trifolium_pratense
2025-05-31,2025-04-25,60.2092933655,25.061756134,flowering,5,149.17629089355535,Trifolium_pratense
2025-05-31,2025-04-25,49.2720216667,-123.2006083333,flowering,5,,Trifolium_pratense
2025-05-31,2025-04-25,50.0384489464,36.2068017925,flowering,5,330.4680740356454,Trifolium_pratense
2025-05-31,2025-04-25,37.3787166667,126.7238533333,flowering,5,,Trifolium_pratense
2025-05-31,2025-04-25,47.10472468,-122.63203836,flowering,5,306.9039184570321,Trifolium_pratense
2025-05-31,2025-04-25,58.5322742544,31.2602676131,flowering,5,203.0477371215827,Trifolium_pratense
2025-05-30,2025-04-25,47.7402609028,-122.3427637016,flowering,5,284.78113708496176,Trifolium_pratense
2025-05-25,2025-04-25,51.5297618175,-0.0412073572,flowering,5,257.1142135620124,Trifolium_pratense
2024-05-31,2024-05-31,-43.4257337977,172.703308106,flowering,5,,Trifolium_pratense
2025-05-30,2025-04-25,50.4351924,30.4545964,flowering,5,286.06865844726644,Trifolium_pratense
2025-05-31,2025-04-25,58.5355893114,31.2948197031,flowering,5,203.0477371215827,Trifolium_pratense
2025-05-30,2025-04-25,50.9723382339,-119.4188254777,flowering,5,203.0455490112313,Trifolium_pratense
2025-05-30,2025-04-25,50.9723700083,-119.4188801573,flowering,5,203.0455490112313,Trifolium_pratense
2025-05-30,2025-04-25,37.0477777778,-85.0714138889,flowering,5,493.08108673095785,Trifolium_pratense
2025-05-30,2025-04-25,49.2724916667,-123.1954333333,flowering,5,,Trifolium_pratense
2025-05-30,2025-04-25,44.0864105225,-123.1198883057,flowering,5,303.563294982911,Trifolium_pratense
2025-05-30,2025-04-25,44.831077885,24.8452192917,flowering,5,309.86719665527426,Trifolium_pratense
2025-05-30,2025-04-25,51.5340883333,0.63022,flowering,5,311.54729614257894,Trifolium_pratense
2025-05-29,2025-04-25,49.275375,-123.21122,flowering,5,,Trifolium_pratense
2025-05-30,2025-04-25,39.68120297,-75.74135408,flowering,5,466.6108642578133,Trifolium_pratense
2025-05-30,2025-04-25,44.452696,-73.228571,flowering,5,286.4753204345712,Trifolium_pratense
2025-05-30,2025-04-25,49.7837614257,36.2977542356,flowering,5,324.5632492065438,Trifolium_pratense
2025-05-30,2025-04-25,53.508635,-1.392725,flowering,5,272.9737030029305,Trifolium_pratense
2025-05-30,2025-04-25,50.70505,22.4223233333,budding,5,206.93404541015707,Trifolium_pratense
2025-05-30,2025-04-25,52.85418416,41.51812073,flowering,5,286.1336959838875,Trifolium_pratense
2025-05-29,2025-04-25,42.5308502157,-71.7465611547,flowering,5,331.88377380371173,Trifolium_pratense
2025-05-29,2025-04-25,35.59203557,-82.44032546,flowering,5,386.4115676879891,Trifolium_pratense
2025-05-29,2025-04-25,38.9492211119,-95.2608634719,flowering,5,465.02335357666095,Trifolium_pratense
2025-05-29,2025-04-25,43.8987398538,-76.9964664226,flowering,5,204.47201538086017,Trifolium_pratense
2025-05-29,2025-04-25,42.531805132,-71.7483692989,flowering,5,331.88377380371173,Trifolium_pratense
2025-05-29,2025-04-25,38.23238,-85.4661333333,flowering,5,447.9644165039071,Trifolium_pratense
2025-05-24,2025-04-25,42.4025172684,-72.5356177613,flowering,5,275.69467163086006,Trifolium_pratense
2024-09-20,2024-05-31,41.527594,-74.236816,flowering,5,1990.965351867672,Trifolium_pratense
2024-09-20,2024-05-31,41.527594,-74.236816,flowering,5,1990.965351867672,Trifolium_pratense
2025-05-29,2025-04-25,51.3046532592,11.8013048983,flowering,5,263.58226776123126,Trifolium_pratense
2025-05-29,2025-04-25,47.9770616667,7.8328283333,flowering,5,311.1245803833016,Trifolium_pratense
2025-05-29,2025-04-25,53.46118283,-2.38690445,flowering,5,263.4408950805672,Trifolium_pratense
2025-05-29,2025-04-25,42.5307382931,-71.7458403111,flowering,5,331.88377380371173,Trifolium_pratense
2025-05-22,2025-04-25,35.9170394959,139.9654487841,flowering,5,368.6746948242194,Trifolium_pratense
2025-05-27,2025-04-25,44.3105305556,-72.573075,flowering,5,234.37726287841872,Trifolium_pratense
2025-05-28,2025-04-25,53.0182527778,-1.1974694444,flowering,5,261.56739654541093,Trifolium_pratense
2025-05-16,2025-04-25,35.451745,139.643325,flowering,5,254.86952514648488,Trifolium_pratense
2025-05-28,2025-04-25,42.8080183,-78.8170934,flowering,5,292.37391510009843,Trifolium_pratense
2025-05-24,2025-04-25,37.415249872,-86.4995348174,flowering,5,409.84259033203193,Trifolium_pratense
2025-05-28,2025-04-25,40.496423,-79.881043,flowering,5,358.5418228149422,Trifolium_pratense
2025-05-28,2025-04-25,51.1871394,-0.6154839333,flowering,5,279.9334014892586,Trifolium_pratense
2025-05-27,2025-04-25,48.4885482671,16.4073809885,flowering,5,250.90678863525463,Trifolium_pratense
2025-05-16,2025-04-25,39.9020443365,32.9320014767,flowering,5,171.9915496826177,Trifolium_pratense
2025-05-28,2025-04-25,41.9938812997,-91.7398409997,flowering,5,353.4970535278328,Trifolium_pratense
2025-05-28,2025-04-25,37.6492216667,-85.361625,flowering,5,447.6993164062508,Trifolium_pratense
2025-05-10,2025-04-25,53.3170719355,-4.6636243519,flowering,5,,Trifolium_pratense
2025-05-27,2025-04-25,45.4382866667,12.3554666667,fruiting,5,,Trifolium_pratense
2025-05-28,2025-04-25,49.0195836216,9.0939010855,flowering,5,297.1758331298836,Trifolium_pratense
2025-05-24,2025-04-25,37.75833,-84.791245,flowering,5,388.4028167724616,Trifolium_pratense
2025-05-27,2025-04-25,42.9114152893,-85.8978181835,flowering,5,268.8805816650398,Trifolium_pratense
2025-05-27,2025-04-25,42.9113946624,-85.897838733,flowering,5,268.8805816650398,Trifolium_pratense
2025-05-16,2025-04-25,39.8966244564,32.9338795456,flowering,5,171.9915496826177,Trifolium_pratense
2025-05-27,2025-04-25,41.752182338,-91.6075789556,flowering,5,352.9388854980476,Trifolium_pratense
2025-05-27,2025-04-25,36.0981178284,-94.2245254517,flowering,5,470.1177566528328,Trifolium_pratense
2025-05-22,2025-04-25,35.6836083333,-83.4906533333,flowering,5,328.63950805664126,Trifolium_pratense
2025-05-26,2025-04-25,35.6055777778,-83.7960555556,flowering,5,388.092784118653,Trifolium_pratense
2025-05-27,2025-04-25,35.71860012,139.73132348,flowering,5,431.7457931518562,Trifolium_pratense
2025-05-26,2025-04-25,38.9363360997,-76.6826738997,flowering,5,448.13160247802807,Trifolium_pratense
2025-05-25,2025-04-25,39.1158971804,-77.1288954482,flowering,5,415.3773895263679,Trifolium_pratense
2025-05-26,2025-04-25,36.2561831748,136.9059386495,flowering,5,205.04386901855537,Trifolium_pratense
2025-05-25,2025-04-25,36.2382909326,137.969880705,flowering,5,256.330903625489,Trifolium_pratense
2025-05-25,2025-04-25,36.2187079764,137.5401592625,flowering,5,164.14294433593807,Trifolium_pratense
2025-05-21,2025-04-25,37.7979163786,-85.2592127377,flowering,5,361.4829589843756,Trifolium_pratense
2024-06-18,2024-05-31,42.1039218107,-2.3990096524,flowering,5,172.15453948974653,Trifolium_pratense
2025-05-26,2025-04-25,45.397213,-122.7611841,flowering,5,276.5852767944343,Trifolium_pratense
2025-05-26,2025-04-25,40.8378025259,-81.4414011628,flowering,5,332.3232070922859,Trifolium_pratense
2025-05-26,2025-04-25,38.0387145997,-81.0817543,flowering,5,357.5979187011726,Trifolium_pratense
2025-05-24,2025-04-25,35.6818980089,-81.2711075264,flowering,5,439.9695358276374,Trifolium_pratense
2025-05-18,2025-04-25,42.1655147969,2.4884408713,flowering,5,182.96297302246148,Trifolium_pratense
2025-05-26,2025-04-25,42.6146368617,-0.3307771852,flowering,5,161.06819458007885,Trifolium_pratense
2025-05-08,2025-04-25,51.319097928,-0.1959947124,flowering,5,101.66198577880893,Trifolium_pratense
2025-05-08,2025-04-25,51.3008012892,-0.2420549467,flowering,5,101.66198577880893,Trifolium_pratense
2025-05-25,2025-04-25,47.94904325,16.4176425833,flowering,5,239.96024475097727,Trifolium_pratense
2025-05-26,2025-04-25,38.7164383333,-9.3843666667,flowering,5,,Trifolium_pratense
2025-05-26,2025-04-25,50.288656,57.153662,flowering,5,298.27605590820383,Trifolium_pratense
2025-05-26,2025-04-25,50.9548003,5.2995342,flowering,5,299.9738418579109,Trifolium_pratense
2025-05-25,2025-04-25,52.0738914,4.8640169997,flowering,5,268.99198303222727,Trifolium_pratense
2025-05-26,2025-04-25,43.2226773642,76.9212567403,flowering,5,317.5386611938484,Trifolium_pratense
2025-05-25,2025-04-25,36.0967007954,-94.3712674454,flowering,5,450.3786483764656,Trifolium_pratense
2025-05-25,2025-04-25,37.36925,126.6486133333,flowering,5,,Trifolium_pratense
2025-05-25,2025-04-25,49.1578491557,-121.951466538,flowering,5,210.17703399658276,Trifolium_pratense
2025-05-22,2025-04-25,52.6217300219,1.2558165127,flowering,5,197.2544601440436,Trifolium_pratense
2025-05-25,2025-04-25,41.0551007972,-80.6763968,flowering,5,310.7151428222664,Trifolium_pratense
2025-05-25,2025-04-25,41.9860681997,-91.5970911997,flowering,5,322.44454345703195,Trifolium_pratense
2025-05-25,2025-04-25,41.9908775,-91.5925689997,flowering,5,322.44454345703195,Trifolium_pratense
2025-05-25,2025-04-25,40.4297739513,-86.8510232493,flowering,5,351.5027404785164,Trifolium_pratense
2025-05-25,2025-04-25,50.0379987813,36.2759783864,flowering,5,239.26228485107487,Trifolium_pratense
2025-05-24,2025-04-25,40.4988409722,-80.4308469722,flowering,5,319.4818878173835,Trifolium_pratense
2025-05-25,2025-04-25,42.7102546983,-73.8898547784,flowering,5,290.02786407470774,Trifolium_pratense
2025-05-25,2025-04-25,49.9781652324,36.3452524692,flowering,5,239.26228485107487,Trifolium_pratense
2025-05-23,2025-04-25,39.4471666667,-88.1540833333,flowering,5,358.6620010375983,Trifolium_pratense
2025-05-25,2025-04-25,49.9795655938,36.3533215597,flowering,5,238.45353088378977,Trifolium_pratense
2025-05-25,2025-04-25,52.7997567997,-1.4544778,flowering,5,233.3639312744148,Trifolium_pratense
2025-05-25,2025-04-25,42.9913616667,-2.4556283333,flowering,5,232.3030410766609,Trifolium_pratense
2025-05-25,2025-04-25,35.64996555,139.4628986,flowering,5,379.9328552246101,Trifolium_pratense
2025-05-25,2025-04-25,35.6518533333,139.4560113833,flowering,5,379.9328552246101,Trifolium_pratense
2025-05-25,2025-04-25,52.3038640293,-8.4234125967,flowering,5,237.47254333496164,Trifolium_pratense
2025-05-25,2025-04-25,48.3997230991,9.9740194453,flowering,5,214.53696594238352,Trifolium_pratense
2025-05-25,2025-04-25,52.2528733333,21.0482566667,flowering,5,175.36690673828195,Trifolium_pratense
2025-05-25,2025-04-25,52.5251149997,13.3507616,flowering,5,228.39370880127024,Trifolium_pratense
2025-05-25,2025-04-25,39.8939480464,32.7874991207,flowering,5,297.31820068359445,Trifolium_pratense
2025-05-25,2025-04-25,39.9340048,32.833149,flowering,5,297.31820068359445,Trifolium_pratense
