observed_on,season_start,latitude,longitude,phenophase,t_base,gdd_cumulative
2025-03-23,2025-03-10,50.753676055,14.688172305,fruiting,5,11.33061370849623
2025-03-26,2025-03-10,49.1408055556,0.7379305556,fruiting,5,49.91275177001978
2025-03-24,2025-03-10,44.4346836016,18.9234140888,budding,5,63.00167999267603
2025-03-23,2025-03-10,48.3997230991,9.9740194453,fruiting,5,17.619332885742324
2025-03-09,2025-03-10,47.4583192683,9.1649245359,fruiting,5,3.663117980957054
2025-03-20,2025-03-10,44.0729861667,0.897275,fruiting,5,41.86200714111351
2025-03-07,2025-03-10,47.3332206904,-122.5070944835,fruiting,5,0.7722564697265852
2025-03-16,2025-03-10,38.2369187725,-85.6956173304,flowering,5,64.8692962646486
2025-03-15,2025-03-10,41.2281141667,-72.990096945,fruiting,5,
2025-03-13,2025-03-10,44.46564317,7.28170941,flowering,5,0.0
2025-03-13,2025-03-10,48.59944906,16.78453061,fruiting,5,18.81404724121103
2025-03-12,2025-03-10,44.0295892871,-123.1195507944,fruiting,5,10.452389526367256
2025-03-11,2025-03-10,45.4675325393,11.9145246279,fruiting,5,12.381274414062545
2025-03-09,2025-03-10,45.8257892914,15.8738849312,fruiting,5,5.548760986328148
2025-03-09,2025-03-10,46.6621624539,6.5605441947,fruiting,5,4.320344543457054
2025-03-08,2025-03-10,51.1735454222,6.5676794675,flowering,5,4.7482467651367415
2025-03-08,2025-03-10,48.3366457729,14.3021758821,fruiting,5,3.733247375488304
2025-03-07,2025-03-10,41.5451695,1.8913371,fruiting,5,5.992608642578148
2025-03-06,2025-03-10,50.987201794,12.9913767303,fruiting,5,3.7770935058593977
2025-03-06,2025-03-10,40.4737205275,-74.4242603312,fruiting,5,4.23743591308596
2025-03-04,2025-03-10,44.18289622,6.62809385,fruiting,5,0.0
2025-03-03,2025-03-10,44.6196479797,-123.108039856,fruiting,5,3.5594421386718977
2025-02-27,2025-03-10,39.76732,2.74092,fruiting,5,
2025-03-02,2025-03-10,51.9624476653,7.6110881086,fruiting,5,0.0
2025-03-02,2025-03-10,48.526605,2.571664,fruiting,5,0.259004211425804
2025-02-28,2025-03-10,51.0891666667,-2.7633333333,fruiting,5,0.0
2025-02-27,2025-03-10,51.62506399,-3.97204393,fruiting,5,1.2086883544922102
2025-02-26,2025-03-10,42.3688943533,-71.2609453413,fruiting,5,0.38994750976564774
2025-02-26,2025-03-10,54.3620114561,16.6829739511,fruiting,5,0.7716842651367415
2025-02-25,2025-03-10,53.95073,-1.045125,fruiting,5,0.9506317138672102
2025-02-24,2025-03-10,46.1299374433,7.0883264848,fruiting,5,0.0
2025-02-20,2025-03-10,49.3978054028,0.8166961417,fruiting,5,5.9310165405273665
2025-02-24,2025-03-10,48.7689636103,16.8867427334,fruiting,5,0.2863327026367415
2025-02-20,2025-03-10,51.4507433333,-2.4663716667,fruiting,5,5.820611572265648
2025-02-18,2025-03-10,48.0711638432,3.457005,fruiting,5,0.0
2025-02-17,2025-03-10,37.5303,-77.4627533333,fruiting,5,0.0
2025-02-16,2025-03-10,52.1176020859,4.3779773759,fruiting,5,0.0
2025-02-16,2025-03-10,45.3663123,10.2187585,fruiting,5,0.0
2025-02-16,2025-03-10,48.3993764942,9.9728232622,fruiting,5,0.0
2025-02-15,2025-03-10,52.5144952,13.2003084,fruiting,5,0.0
2025-02-15,2025-03-10,54.05228687,14.01463044,fruiting,5,
2025-02-14,2025-03-10,46.3365847,-0.4507352997,fruiting,5,2.0077453613281477
2025-02-12,2025-03-10,51.2962792396,1.0539512336,fruiting,5,0.0
2025-02-09,2025-03-10,38.1523264671,-79.0713394496,fruiting,5,0.0
2025-01-31,2025-03-10,43.6661138889,-79.4327,flowering,5,0.0
2025-02-06,2025-03-10,42.987033,10.491356,fruiting,5,6.0999313354492415
2025-02-08,2025-03-10,51.8498113041,19.5115537941,fruiting,5,0.0
2025-02-08,2025-03-10,52.0182067947,6.0241862107,fruiting,5,0.0
2025-02-07,2025-03-10,49.3930747534,1.1053460781,fruiting,5,0.0
2025-02-04,2025-03-10,48.9755773284,1.1467747869,fruiting,5,0.0
2025-02-04,2025-03-10,48.9757720017,1.1471717538,fruiting,5,0.0
2025-02-07,2025-03-10,41.5451695,1.8913371,fruiting,5,2.8804794311523665
2025-02-06,2025-03-10,39.3208628626,-74.5981589358,fruiting,5,0.0
2025-02-05,2025-03-10,42.7033561929,26.3888553347,fruiting,5,0.0
2025-02-05,2025-03-10,42.7025443,26.3856156,fruiting,5,0.0
2025-02-05,2025-03-10,47.1283846247,6.9265533277,fruiting,5,0.0
2025-02-05,2025-03-10,47.7973971516,1.0940071754,fruiting,5,0.0
2025-02-02,2025-03-10,46.374617,-0.3619743,fruiting,5,0.0
2025-02-02,2025-03-10,46.3756306207,-0.3611470386,fruiting,5,0.0
2025-02-02,2025-03-10,39.04808,-77.162023,fruiting,5,0.0
2025-02-02,2025-03-10,46.3658181997,-0.3656754,fruiting,5,0.0
2025-02-01,2025-03-10,48.1211111111,11.5636111111,fruiting,5,0.0
2025-01-31,2025-03-10,53.9919543342,9.4599163105,fruiting,5,0.0
2025-01-30,2025-03-10,52.4925642601,13.4596386552,fruiting,5,0.193238830566429
2025-01-29,2025-03-10,47.6468271731,-122.3357766294,fruiting,5,0.0
2025-01-29,2025-03-10,51.4495116667,-2.8545133333,fruiting,5,
2025-01-29,2025-03-10,40.8997529201,-73.8870558703,fruiting,5,0.0
2025-01-11,2025-03-10,42.768456295,-0.9656790644,fruiting,5,0.09149322509767899
2025-01-26,2025-03-10,46.8844313889,15.51401,fruiting,5,0.0
2025-01-26,2025-03-10,41.566383784,1.6750046611,fruiting,5,2.9700485229492415
2025-01-26,2025-03-10,51.02045037,0.26502694,fruiting,5,0.0
2025-01-25,2025-03-10,52.6052726852,13.3916151524,fruiting,5,3.8802124023437727
2025-01-24,2025-03-10,46.0669555688,13.5225168755,fruiting,5,2.7189575195312727
2025-01-18,2025-03-10,52.5356010714,-2.4132156372,fruiting,5,0.0
2025-01-23,2025-03-10,41.3560433333,-72.9089233333,fruiting,5,0.0
2025-01-23,2025-03-10,41.35624,-72.9090883333,fruiting,5,0.0
